RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
529,Sekou Doumbouya,LAL,21,2,0,2,16.4,14,5,8,62.5,1,2,50.0,3,4,75.0,2,4,6,0,2,3,2,1,34,0,0,24
530,Gabriel Lundberg,PHX,27,4,1,3,44.2,13,5,19,26.3,3,8,37.5,0,0,0.0,2,5,7,11,3,3,0,7,44,0,0,19
531,Marcus Garrett,MIA,23,12,11,1,128.2,13,5,21,23.8,1,4,25.0,2,5,40.0,9,14,23,7,2,5,3,16,73,0,0,17
532,Myles Powell,PHI,24,11,8,3,52.1,13,5,17,29.4,1,6,16.7,2,2,100,1,5,6,3,3,1,0,8,25,0,0,-18
533,Yves Pons,MEM,23,12,9,3,71.0,13,5,16,31.3,3,9,33.3,0,2,0.0,5,7,12,1,1,1,4,6,43,0,0,-30
534,Isaac Bonga,TOR,22,15,9,6,68.7,12,3,13,23.1,1,4,25.0,5,8,62.5,4,3,7,4,2,8,2,10,54,0,0,-32
535,Micah Potter,DET,24,3,2,1,30.9,12,5,11,45.5,0,2,0.0,2,2,100,4,5,9,0,1,1,1,4,28,0,0,-40
536,Tacko Fall,CLE,26,11,4,7,58.8,12,5,12,41.7,0,0,0.0,2,7,28.6,7,16,23,2,3,0,6,3,58,0,0,5
537,Cheick Diallo,DET,25,3,0,3,30.6,11,3,8,37.5,0,0,0.0,5,6,83.3,4,8,12,0,1,1,0,6,27,0,0,-33
538,Tremont Waters,WAS,24,3,0,3,50.3,10,4,14,28.6,2,9,22.2,0,0,0.0,0,4,4,7,4,5,0,4,36,0,0,-19
539,Daniel Oturu,TOR,22,3,1,2,27.3,9,3,6,50.0,0,1,0.0,3,5,60.0,1,4,5,0,0,0,2,1,21,0,0,-24
540,Gabe York,IND,28,2,0,2,21.3,8,2,7,28.6,1,6,16.7,3,5,60.0,0,2,2,4,1,2,1,4,24,0,0,-4
541,Mac McClung,LAL,23,2,2,0,24.4,8,3,6,50.0,1,3,33.3,1,1,100,0,3,3,1,3,1,1,5,16,0,0,7
542,Malik Newman,CLE,25,1,0,1,7.7,8,3,5,60.0,0,1,0.0,2,2,100,0,1,1,1,1,0,0,0,10,0,0,1
543,Solomon Hill,ATL,31,13,7,6,139.4,8,3,20,15.0,2,13,15.4,0,0,0.0,6,17,23,12,1,4,2,16,71,0,0,41
544,Eugene Omoruyi,DAL,25,4,1,3,17.8,7,2,5,40.0,1,2,50.0,2,4,50.0,2,5,7,2,0,0,0,2,18,0,0,3
545,Robert Woodard II,SAS,22,12,0,12,42.2,7,2,16,12.5,1,4,25.0,2,2,100,5,6,11,3,1,1,1,3,30,0,0,15
546,Sharife Cooper,ATL,21,13,8,5,38.6,7,3,14,21.4,1,6,16.7,0,0,0.0,0,5,5,5,5,0,0,1,16,0,0,-35
547,Craig Sword,WAS,28,3,1,2,19.0,6,3,4,75.0,0,1,0.0,0,0,0.0,0,0,0,1,1,4,0,7,19,0,0,1
548,Dakota Mathias,MEM,26,6,5,1,16.2,6,2,6,33.3,2,6,33.3,0,0,0.0,0,2,2,1,0,1,0,1,13,0,0,-11
549,Norvel Pelle,UTA,29,3,0,3,19.0,6,3,5,60.0,0,0,0.0,0,0,0.0,3,3,6,0,2,0,1,1,14,0,0,-19
550,Paris Bass,PHX,26,2,2,0,7.4,6,2,6,33.3,0,2,0.0,2,2,100,2,2,4,0,2,1,0,2,12,0,0,2
551,Tre Scott,CLE,25,2,1,1,11.4,6,3,6,50.0,0,1,0.0,0,0,0.0,1,1,2,0,0,1,1,2,14,0,0,4
552,Jordan Schakel,WAS,24,4,1,3,30.3,5,1,11,9.1,1,6,16.7,2,2,100,2,6,8,0,1,1,0,0,17,0,0,2
553,Juwan Morgan,BOS,25,2,1,1,31.0,5,2,3,66.7,1,2,50.0,0,0,0.0,2,2,4,1,0,0,0,3,11,0,0,-17
554,McKinley Wright IV,MIN,23,5,3,2,18.9,5,2,3,66.7,1,2,50.0,0,0,0.0,0,0,0,3,1,0,0,1,9,0,0,-7
555,Miye Oni,UTA,24,16,15,1,44.2,5,2,9,22.2,1,8,12.5,0,1,0.0,1,6,7,5,1,0,0,7,20,0,0,-32
556,Moses Wright,DAL,23,4,4,0,14.7,5,1,4,25.0,0,1,0.0,3,3,100,1,2,3,2,0,0,1,0,15,0,0,-7
557,Wayne Selden,NYK,27,3,2,1,19.1,5,1,4,25.0,1,2,50.0,2,4,50.0,0,1,1,1,0,0,0,1,8,0,0,-13
558,Xavier Sneed,UTA,24,9,7,2,38.7,5,2,10,20.0,1,8,12.5,0,0,0.0,2,4,6,1,0,0,0,2,14,0,0,-6
559,Carlik Jones,DEN,24,5,3,2,23.3,4,1,9,11.1,0,1,0.0,2,2,100,1,2,3,5,3,1,0,0,15,0,0,-20
560,Chandler Hutchison,PHX,26,6,4,2,22.4,4,1,2,50.0,0,0,0.0,2,2,100,0,5,5,2,4,0,0,1,9,0,0,15
561,Damyean Dotson,NYK,28,2,1,1,20.5,4,2,4,50.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,8,0,0,3
562,Darren Collison,LAL,34,3,1,2,37.2,4,2,7,28.6,0,3,0.0,0,0,0.0,0,4,4,2,1,1,0,5,14,0,0,-14
563,Jemerrio Jones,LAL,27,2,0,2,14.7,4,2,3,66.7,0,0,0.0,0,0,0.0,2,1,3,0,0,1,0,2,11,0,0,-13
564,Scotty Hopson,OKC,32,1,0,1,17.7,4,2,4,50.0,0,1,0.0,0,0,0.0,0,1,1,1,2,0,0,1,5,0,0,-6
565,Shaquille Harrison,BKN,28,2,1,1,22.6,4,2,6,33.3,0,2,0.0,0,0,0.0,1,3,4,3,2,1,1,3,17,0,0,-4
566,Deividas Sirvydis,DET,22,3,1,2,26.6,3,1,10,10.0,1,7,14.3,0,0,0.0,0,6,6,1,0,3,1,4,24,0,0,-28
567,Emmanuel Mudiay,SAC,26,2,0,2,11.0,3,0,2,0.0,0,0,0.0,3,4,75.0,0,0,0,4,1,1,0,1,11,0,0,-7
568,Matt Ryan,BOS,25,1,1,0,5.3,3,1,5,20.0,1,5,20.0,0,0,0.0,0,0,0,0,0,1,0,0,6,0,0,3
569,Rob Edwards,OKC,25,2,0,2,10.8,3,1,4,25.0,1,4,25.0,0,0,0.0,0,3,3,0,1,0,0,0,6,0,0,-14
570,Aaron Henry,PHI,22,6,6,0,17.0,2,1,5,20.0,0,1,0.0,0,0,0.0,0,1,1,0,2,0,2,2,7,0,0,-20
571,Ahmad Caver,IND,25,1,0,1,0.8,2,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,2
572,DaQuan Jeffries,MEM,24,3,3,0,8.8,2,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,1,6,0,0,-3
573,Jaden Springer,PHI,19,2,2,0,5.6,2,1,1,100,0,0,0.0,0,0,0.0,1,1,2,0,1,0,2,0,9,0,0,-8
574,Jarron Cumberland,POR,24,3,0,3,12.3,2,1,2,50.0,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,2,7,0,0,9
575,Jaylen Morris,SAS,26,3,0,3,16.0,2,0,6,0.0,0,2,0.0,2,4,50.0,0,2,2,2,1,0,0,2,6,0,0,8
576,Joe Johnson,BOS,41,1,1,0,1.9,2,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-5
577,Joel Ayayi,WAS,22,7,1,6,20.2,2,1,6,16.7,0,1,0.0,0,0,0.0,1,2,3,4,0,0,0,0,12,0,0,3
578,Shaq Buchanan,MEM,25,2,2,0,9.8,2,1,4,25.0,0,2,0.0,0,0,0.0,1,1,2,2,2,1,0,1,8,0,0,-2
579,Tyrell Terry,MEM,21,2,2,0,3.0,2,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0,-2
580,George King,DAL,28,4,2,2,19.2,1,0,5,0.0,0,4,0.0,1,2,50.0,0,5,5,0,1,0,0,4,6,0,0,-27
581,Scottie Lewis,CHA,22,2,1,1,6.5,1,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,1,0,1,0,0,6,0,0,-4
582,Ade Murkey,SAC,24,1,0,1,1.5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
583,Anthony Lamb,HOU,24,2,0,2,7.7,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,0,4,0,0,5
584,Arnoldas Kulboka,CHA,24,2,2,0,5.3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,-12
585,CJ Miles,BOS,35,1,1,0,1.9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,-5
586,Cat Barber,ATL,27,3,0,3,12.8,0,0,4,0.0,0,0,0.0,0,4,0.0,1,2,3,3,1,0,0,1,7,0,0,11
587,David Johnson,TOR,21,2,2,0,2.0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
588,DeJon Jarreau,IND,24,1,0,1,0.9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
589,Emanuel Terry,PHX,25,3,2,1,18.2,0,0,5,0.0,0,0,0.0,0,0,0.0,8,7,15,2,5,1,0,4,19,0,0,-19
590,Feron Hunt,NYK,22,2,2,0,8.4,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,1,0,1,5,0,0,-1
591,JaQuori McLaughlin,DAL,24,4,2,2,10.9,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,3,0,0,-9
592,Jaime Echenique,WAS,25,1,1,0,3.1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
593,Javin DeLaurier,MIL,24,1,1,0,2.8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,4,0,0,4
594,Jay Huff,LAL,24,4,0,4,20.3,0,0,3,0.0,0,2,0.0,0,0,0.0,1,3,4,1,1,1,1,1,11,0,0,15
595,Jaysean Paige,DET,27,1,1,0,6.6,0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,2,2,0,0,-10
596,Jon Teske,MEM,25,3,3,0,7.7,0,0,1,0.0,0,0,0.0,0,2,0.0,0,2,2,1,0,1,0,1,7,0,0,-3
597,Jordan Bell,CHI,27,1,1,0,2.0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,2,4,0,0,1
598,Jordan Goodwin,WAS,23,2,1,1,5.9,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,1,0,0,-8
599,MJ Walker,PHX,24,2,1,1,8.4,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,2,0,1,9,0,0,-3
600,Matt Mooney,NYK,27,1,1,0,1.9,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,1,0,0,2,0,0,-5
601,Nate Hinton,IND,23,2,0,2,2.4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-1,0,0,4
602,Sam Dekker,TOR,28,1,1,0,0.9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5
603,Trayvon Palmer,DET,27,1,0,1,16.8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,2,1,0,0,-12
604,Tyler Hall,NYK,25,1,1,0,1.9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5
605,Zylan Cheatham,UTA,26,1,0,1,5.2,0,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-13
